DISTCODE地区代码,County Name,County Name E,City Name,City Name E,Province Name,Province Name E,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
610527,白水县,Baishui County,渭南市,Weinan City,陕西省,Shaanxi Province,0.993879182,0.8924701,1.157516873,1.278572467,1.340715776,1.151595229,1.369862231,1.398387963,1.372089229,1.268942254,1.360549173,1.280939522,1.59721795,1.483044658,1.363616767,1.566726015,1.371528324,1.391212299
610528,富平县,Fuping County,渭南市,Weinan City,陕西省,Shaanxi Province,1.236689167,1.186026908,1.564620991,1.633741893,1.68351151,1.515774808,1.676435569,1.764527759,1.742012464,1.772497118,1.804236042,1.750773473,2.133229896,1.829691105,1.843509733,2.195344977,1.786672801,1.882319766
610581,韩城市,Hancheng City,渭南市,Weinan City,陕西省,Shaanxi Province,1.494557364,1.337622969,1.718704645,2.090180661,2.147219487,1.695539179,2.082072709,1.974605598,2.076141712,2.098420769,2.155231949,2.075372588,2.488964572,2.362662867,2.164585513,2.440467958,2.369930102,2.235588478
610582,华阴市,Huayin City,渭南市,Weinan City,陕西省,Shaanxi Province,0.787017456,0.706870853,0.903822336,1.0222567,1.002134905,1.000986613,1.022147564,1.002394565,1.049100437,1.087062089,1.07732425,1.031364301,1.1337045,1.05089403,1.032087885,1.277271621,1.136606326,1.14253144
610602,宝塔区,Baota District,延安市,Yanan City,陕西省,Shaanxi Province,2.569982994,2.601231993,3.482856691,3.874498522,4.185998047,3.659263618,4.188202775,3.881287695,4.590994099,4.63948694,4.951553093,4.613984262,5.358285985,5.602963826,5.903516843,5.597860398,5.728064917,5.424977572
610621,延长县,Yanchang County,延安市,Yanan City,陕西省,Shaanxi Province,1.285509047,1.395559749,1.907441942,2.194252202,2.536402291,2.06787563,2.467684612,2.260862476,2.715681157,2.655508731,2.902558614,2.610284616,3.230850888,3.174680276,3.558384127,3.240085595,3.488938365,3.303257943
610622,延川县,Yanchuan County,延安市,Yanan City,陕西省,Shaanxi Province,0.887215356,1.009427347,1.403983645,1.486438054,1.723110952,1.434341589,1.684032673,1.57289552,1.915694169,1.897629664,2.052859589,1.927689307,2.325275234,2.38968385,2.724699504,2.425775687,2.555427763,2.370649341
610623,子长县,Zichang County,延安市,Yanan City,陕西省,Shaanxi Province,1.044190436,1.170827804,1.639164532,1.593720003,1.791834056,1.649579364,1.912427764,1.82788403,2.173535023,2.313991927,2.476693783,2.21971585,2.721901075,2.9485908,3.255208741,2.713104921,2.866088453,2.753829062
610624,安塞县,Ansai County,延安市,Yanan City,陕西省,Shaanxi Province,1.686868117,1.729727188,2.489797484,2.424987704,2.602937205,2.520380965,2.836264858,2.508116213,3.033566585,3.243714349,3.435313089,3.166677292,3.790779491,4.180960078,4.550034752,4.116304664,4.129893249,4.132260248
610625,志丹县,Zhidan County,延安市,Yanan City,陕西省,Shaanxi Province,2.633759211,2.684229774,3.928881554,3.764431672,3.81520794,3.715656954,4.131737311,3.578121301,4.226484139,4.528268935,4.897989254,4.404483956,5.098124306,5.780236709,6.180210743,5.828824393,5.937290165,5.845856677
610626,吴起县,Wuqi County,延安市,Yanan City,陕西省,Shaanxi Province,2.119114822,2.226717743,3.297285267,3.264611327,3.32028234,3.39096812,3.464206539,3.090930392,3.568164204,3.968217786,4.169239346,3.54636677,4.385198405,4.823597724,5.162296747,4.580242445,4.959207891,4.676335659
610627,甘泉县,Ganquan County,延安市,Yanan City,陕西省,Shaanxi Province,2.053737009,2.12789971,2.917974586,3.231449275,3.317641134,2.984776384,3.343835513,3.027680242,3.538599207,3.557473745,3.76098289,3.533646465,3.945088257,4.2841465,4.317006072,4.294084015,4.224926498,4.018341593
610628,富县,Fu County,延安市,Yanan City,陕西省,Shaanxi Province,4.225032912,3.934308051,5.75679466,6.458616884,6.481980053,5.794253788,6.506144051,6.036235406,6.76850591,6.705210004,7.229137053,7.03957633,7.96601654,8.47149129,8.039789966,8.236518776,8.228659231,7.45840511
610629,洛川县,Luochuan County,延安市,Yanan City,陕西省,Shaanxi Province,1.899968266,1.780807712,2.373771409,2.615470472,2.647190593,2.31623688,2.708401965,2.636482181,2.845092379,2.748950446,2.896531864,2.8471596,3.284858565,3.35545396,3.046073216,3.303535215,3.182059429,2.993870293
610630,宜川县,Yichuan County,延安市,Yanan City,陕西省,Shaanxi Province,2.738138437,2.45907278,3.399839143,4.172315329,4.413499358,3.715690141,4.329723514,4.026685238,4.577946867,4.417832542,4.652046582,4.545298434,5.224388558,5.098256533,5.074228561,5.17699048,5.330708513,4.918203059
610631,黄龙县,Huanglong County,延安市,Yanan City,陕西省,Shaanxi Province,3.288947867,2.737457697,4.06643726,4.846908262,4.77491653,4.086535333,4.664845765,4.449795216,4.85404966,4.730468875,4.933560878,4.836785888,5.393800405,5.4006571,4.880427397,5.495813358,5.414519223,4.928061301
610632,黄陵县,Huangling County,延安市,Yanan City,陕西省,Shaanxi Province,2.743780763,2.297467733,3.822166508,4.128238831,3.955880861,3.624161177,3.975833741,3.885881422,4.308239909,4.160724121,4.464451504,4.412745944,5.007935541,5.25993109,4.812843135,5.174935001,4.968068253,4.502171336
610702,汉台区,Hantai District,汉中市,Hanzhong City,陕西省,Shaanxi Province,0.91408889,0.797880029,0.954355542,1.004779265,0.977912022,0.968254146,0.959492763,0.996139797,0.995801319,1.029089048,1.045895096,1.046061678,1.074022317,1.1107623,1.076572882,1.140765976,1.065315739,1.095762211
610721,南郑县,Nanzheng County,汉中市,Hanzhong City,陕西省,Shaanxi Province,4.436841348,3.896579911,4.553062828,5.14406594,4.935267677,4.809740006,4.473530403,4.614823312,4.881927002,4.96605711,5.441068656,5.160383261,5.34906374,5.833490823,5.342375851,5.784919279,5.417435842,5.592167533
610722,城固县,Chenggu County,汉中市,Hanzhong City,陕西省,Shaanxi Province,4.025613458,3.61629085,4.364232573,4.490905348,4.50202997,4.369958592,4.158236621,4.29766076,4.545175406,4.647951372,4.78550349,4.545365283,4.859627245,5.102572215,4.838414064,5.189689909,4.775358684,4.799187229
610723,洋县,Yang County,汉中市,Hanzhong City,陕西省,Shaanxi Province,6.22085877,5.591445933,6.727016729,6.818225943,6.918444606,6.744464345,6.516879103,6.667561691,7.058860504,7.198140448,7.450837212,6.959608729,7.487315724,7.916799059,7.441829714,8.031954542,7.394020983,7.377685803
610724,西乡县,Xixiang County,汉中市,Hanzhong City,陕西省,Shaanxi Province,5.264787811,4.858047859,5.597085996,5.99726958,5.960715036,5.752437677,5.285737877,5.621334994,5.884032831,6.0956211,6.38458927,5.953201726,6.152235676,6.638329833,6.265902601,6.81929425,6.095943691,6.045950698
610725,勉县,Mian County,汉中市,Hanzhong City,陕西省,Shaanxi Province,4.214619883,3.81792669,4.582993425,4.77697519,4.808872627,4.69257849,4.5478073,4.608787416,4.943650601,4.920976544,5.143528066,4.990002547,5.289999434,5.661837683,5.385409355,5.677309592,5.384732847,5.358393217
610726,宁强县,Ningqiang County,汉中市,Hanzhong City,陕西省,Shaanxi Province,5.727979641,5.578759614,6.739347991,6.678241282,6.881558278,6.84934121,6.490513532,6.368344627,7.16698943,6.976022807,7.078825722,7.103130424,7.43105686,8.25498702,8.115517147,8.163352917,7.782116114,7.572341591
610727,略阳县,Lueyang County,汉中市,Hanzhong City,陕西省,Shaanxi Province,5.151505234,5.11364198,6.139764153,6.004470991,6.192082358,6.155767131,5.972931678,5.992242302,6.507208131,6.477354973,6.618236695,6.478355739,6.915207584,7.537326291,7.399451047,7.550933561,7.044175676,6.807244783
610728,镇巴县,Zhenba County,汉中市,Hanzhong City,陕西省,Shaanxi Province,6.434782784,6.126144677,6.835619356,6.870395546,7.075882999,6.738506013,6.520889983,6.748271136,7.140976269,7.062861559,7.145968108,6.754057821,6.95410826,7.723395506,7.490036316,8.037520393,6.985484559,7.068321093
610729,留坝县,Liuba County,汉中市,Hanzhong City,陕西省,Shaanxi Province,4.179231453,3.844140216,4.584158233,4.740026715,4.811986519,4.597013615,4.515099287,4.612919292,5.039151776,4.840721545,4.918663462,4.724815771,5.178687604,5.567212228,5.208745763,5.544438539,5.165318472,4.927939188
610730,佛坪县,Foping County,汉中市,Hanzhong City,陕西省,Shaanxi Province,2.843034218,2.557826622,3.016456319,2.979676029,3.107640257,3.086479893,3.058286221,2.964331722,3.247744,3.209103771,3.205610218,3.014953373,3.288986241,3.52355913,3.272658333,3.628225271,3.254843514,3.164355219
610802,榆阳区,Yuyang District,榆林市,Yulin City,陕西省,Shaanxi Province,2.855144538,2.778555287,3.675939553,3.930138981,3.962970226,3.474781979,3.396528875,3.892120486,4.142383856,4.112049945,4.693520964,4.5212685,5.284455382,5.424577291,5.522311552,5.153245695,5.91371499,5.546027561
610821,神木县,Shenmu County,榆林市,Yulin City,陕西省,Shaanxi Province,3.205847059,2.880214185,4.19004404,4.502122878,4.438439848,4.126057842,4.093736351,4.33880166,4.995545152,4.959084791,5.527951008,5.102109673,6.196561848,6.455857569,6.549678691,6.11452501,7.23151459,6.785257368
610822,府谷县,Fugu County,榆林市,Yulin City,陕西省,Shaanxi Province,1.318684712,1.112121089,1.914959554,1.951209213,2.051698428,1.940530957,1.820478947,1.938991391,2.397863868,2.239375735,2.359303057,2.175005541,2.606328466,2.920410285,2.81262428,2.530271544,3.271838055,3.051880295
610823,横山县,Hengshan County,榆林市,Yulin City,陕西省,Shaanxi Province,1.484103571,1.706974725,2.406188333,2.507306156,2.602313912,2.228924261,2.150411898,2.446109118,2.636778804,2.813643464,3.218885553,2.990601385,3.782981678,3.841070669,3.936449725,3.204171169,3.953313747,3.729786415
610824,靖边县,Jingbian County,榆林市,Yulin City,陕西省,Shaanxi Province,2.228822681,2.328075752,3.146053189,3.43698739,3.411296323,3.222586377,3.278734094,3.23000919,3.434635835,3.814406614,4.164587585,3.964979596,4.626013325,4.889413804,5.114848594,4.436198269,4.961961941,4.952978981
610825,定边县,Dingbian County,榆林市,Yulin City,陕西省,Shaanxi Province,2.870923739,3.197233982,4.489153938,4.549687132,4.397966447,4.131105847,4.017020562,4.031181507,4.02179353,4.653984781,5.321040508,4.646728133,5.752469022,5.794123712,6.006417872,4.968769032,5.979339746,5.88831581
610826,绥德县,Suide County,榆林市,Yulin City,陕西省,Shaanxi Province,0.824720804,0.831611214,1.172698622,1.05381468,1.363827975,1.068145601,1.211590519,1.329552927,1.493097201,1.523858856,1.65036523,1.49897791,1.871685447,1.976275586,2.168314713,1.739671133,2.077064893,1.900229511
610827,米脂县,Mizhi County,榆林市,Yulin City,陕西省,Shaanxi Province,0.519641679,0.5307635,0.744846613,0.719453824,0.840681446,0.664049761,0.715800697,0.827257414,0.898690174,0.913137141,1.057261769,0.969478022,1.178167857,1.239647268,1.273503232,1.032093517,1.285113212,1.17561784
610828,佳县,Jia County,榆林市,Yulin City,陕西省,Shaanxi Province,0.814997719,0.811403953,1.223930716,1.189925806,1.265490782,1.033756527,1.094633346,1.324898527,1.442638997,1.430496017,1.669330838,1.565975855,1.869031372,2.040724942,1.985821224,1.737757642,2.155662508,2.056106739
610829,吴堡县,Wubao County,榆林市,Yulin City,陕西省,Shaanxi Province,0.159828614,0.175628982,0.237093177,0.226860508,0.313095304,0.22479611,0.258148331,0.299454002,0.336811106,0.342210358,0.37427984,0.354785246,0.43292246,0.46235143,0.486452671,0.37506225,0.473220791,0.43345362
610830,清涧县,Qingjian County,榆林市,Yulin City,陕西省,Shaanxi Province,0.743111066,0.812696548,1.222457274,1.182958119,1.374955328,1.105401403,1.385613128,1.291064753,1.558845021,1.538425722,1.668877532,1.582960351,1.917753368,1.996143126,2.249765431,1.849776302,2.082031851,1.904581251
610831,子洲县,Zizhou County,榆林市,Yulin City,陕西省,Shaanxi Province,0.783517822,0.885334664,1.258407256,1.097289237,1.439515859,1.162483813,1.311550022,1.282909267,1.468857658,1.565055875,1.773297391,1.521356138,1.945639387,1.9775373,2.212286637,1.774546568,2.074859075,1.913777616
610902,汉滨区,Hanbin District,安康市,Ankang City,陕西省,Shaanxi Province,5.632839683,5.55358004,5.998414222,6.352858843,6.50747214,6.35681437,6.222374247,6.582723654,6.772009514,6.750268587,6.985514444,6.412954636,7.106579795,7.09743409,6.983138758,7.713306396,6.929857415,6.896708167
610921,汉阴县,Hanyin County,安康市,Ankang City,陕西省,Shaanxi Province,2.056329498,1.959872319,2.148399286,2.412937967,2.389365852,2.365658648,2.202825633,2.363487843,2.485289445,2.529819477,2.576922874,2.404438126,2.61398218,2.674689754,2.549456832,2.807160426,2.520097285,2.504657261
610922,石泉县,Shiquan County,安康市,Ankang City,陕西省,Shaanxi Province,2.325704138,2.109307997,2.406983002,2.686628598,2.705835303,2.663478859,2.397669374,2.595772749,2.769665699,2.830118783,2.961530459,2.735140661,2.941643849,3.021219132,2.81076889,3.156644262,2.859587791,2.741035551
610923,宁陕县,Ningshan County,安康市,Ankang City,陕西省,Shaanxi Province,7.330314829,6.625908807,7.692214222,8.193416829,8.353903453,8.055659391,8.197793617,7.873727007,8.687788179,8.665856506,8.709582703,8.058506371,8.90968264,9.378990295,8.723216773,9.665076033,8.806207655,8.349703244
610924,紫阳县,Ziyang County,安康市,Ankang City,陕西省,Shaanxi Province,3.908009133,3.820528842,4.235023467,4.086064916,4.405938892,4.071024774,4.065004615,4.3371288,4.432501274,4.408297564,4.415297633,4.208795514,4.402540051,4.717439167,4.565818123,5.008753915,4.445038292,4.388983649
610925,岚皋县,Langao County,安康市,Ankang City,陕西省,Shaanxi Province,3.930594271,3.857073695,4.287416855,4.01832539,4.258725014,3.992296098,4.11167489,4.267074485,4.360274287,4.401265386,4.330091093,4.143903146,4.318469471,4.657660704,4.492449517,4.847737554,4.342856974,4.195388303
610926,平利县,Pingli County,安康市,Ankang City,陕西省,Shaanxi Province,5.210299173,5.344214714,5.864700197,5.436091206,5.736734182,5.355309099,5.697380669,5.849111551,5.989952715,6.004575421,5.897257267,5.645645383,5.975432179,6.117560649,6.064937743,6.570009921,6.078620908,5.697049903
610927,镇坪县,Zhenping County,安康市,Ankang City,陕西省,Shaanxi Province,3.62229764,3.720950846,4.076256657,3.675290987,3.930182306,3.639334984,4.0275317,3.961594668,4.08576254,4.05593441,3.943686074,3.823195529,3.89305127,4.221756207,4.046863295,4.327686443,4.118571739,3.832213736
610928,旬阳县,Xunyang County,安康市,Ankang City,陕西省,Shaanxi Province,5.590275505,5.761287197,6.131924313,6.267977429,6.416758512,6.282086395,6.487418666,6.643406095,6.870348153,6.890517935,6.953617011,6.411968607,7.1817174,6.980209878,7.003196543,7.63870792,6.923582009,6.724138706
610929,白河县,Baihe County,安康市,Ankang City,陕西省,Shaanxi Province,2.282812707,2.362784375,2.581515653,2.608742052,2.614271218,2.53873459,2.632445303,2.801895141,2.966884293,2.862341741,2.903591019,2.573721886,3.0107069,2.684309534,2.80968178,3.122812973,2.888154999,2.700818569
611002,商州区,Shangzhou District,商洛市,Shangluo City,陕西省,Shaanxi Province,4.186429745,3.77017186,4.616896066,4.934280681,4.987105759,4.834284497,5.065799814,4.922499,5.410020496,5.2377147,5.371791126,4.869802691,5.564605718,5.429216498,5.07795866,5.941479282,5.48878375,5.138830845
611021,洛南县,Luonan County,商洛市,Shangluo City,陕西省,Shaanxi Province,4.184418023,3.677628156,4.598493952,5.080929943,5.046189972,4.83746545,5.136817493,4.935311951,5.398404744,5.240358496,5.313062327,4.892423136,5.546415717,5.400533149,4.874329671,5.935634097,5.512203372,5.276019885
611022,丹凤县,Danfeng County,商洛市,Shangluo City,陕西省,Shaanxi Province,4.09850164,3.837237757,4.67206436,4.786751452,4.711433441,4.609624003,4.976519495,4.765825564,5.29632883,5.026421655,5.16101869,4.601239526,5.223806325,5.092845608,4.743126997,5.631703664,5.243631656,4.956097553
611023,商南县,Shangnan County,商洛市,Shangluo City,陕西省,Shaanxi Province,3.72834065,3.699531897,4.356416102,4.539354113,4.345732384,4.227649062,4.761376664,4.476695009,4.994366133,4.714611954,4.895127036,4.194097252,4.819524787,4.587135626,4.556798814,5.218441056,4.870360129,4.645776552
611024,山阳县,Shanyang County,商洛市,Shangluo City,陕西省,Shaanxi Province,6.027415078,5.673412456,6.792394876,6.780654008,6.804658081,6.782112658,7.229244518,7.041162897,7.76368223,7.39123381,7.574759873,6.732201853,7.73833356,7.641377542,7.160451915,8.316439484,7.621801044,7.284172028
611025,镇安县,Zhenan County,商洛市,Shangluo City,陕西省,Shaanxi Province,6.243761722,5.696768272,6.474624466,6.914200735,7.130409866,6.954285651,7.02169664,6.902965403,7.499191886,7.545099816,7.54960853,6.865473551,7.771612767,8.022125499,7.527458504,8.250517424,7.688522191,7.115353055
611026,柞水县,Zhashui County,商洛市,Shangluo City,陕西省,Shaanxi Province,3.948374704,3.404567597,4.02621325,4.563498378,4.644163884,4.498235902,4.516578013,4.567522934,4.900985007,4.822028485,5.005312127,4.521067115,5.170113196,5.220102186,4.844474424,5.489298062,5.029030003,4.586879747
310101,黄浦区,Huangpu District,上海市,Shanghai City,上海市,Shanghai City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310103,卢湾区,Luwan District,上海市,Shanghai City,上海市,Shanghai City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310104,徐汇区,Xuhui District,上海市,Shanghai City,上海市,Shanghai City,0.027552,0.024923112,0.025716445,0.022795111,0.024982222,0.024907556,0.026995112,0.026497334,0.024521779,0.022963112,0.025249778,0.026833334,0.031437778,0.031036445,0.033400889,0.040012,0.032084889,0.035298667
310105,长宁区,Changning District,上海市,Shanghai City,上海市,Shanghai City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
